num,note,start,end,pitch
138,F5,16.436825396825398,16.66902494331066,"[722.6124909863516, 716.6472604389257, 711.4057196498143, 699.0332398588953, 694.4010156100258, 696.2880268469395, 699.7206403915766, 698.4651588357241, 693.8340271653683, 695.1165647762106, 696.4094767277055, 696.9762974127211, 696.829240232358, 695.6264367096747, 693.4854091994497, 693.0548589775985, 694.9499798581472, 697.1546281574371, 696.4018119758509, 696.3853117313458, 698.0134815679462, 697.7153124250744, 698.0149685292241, 701.8011644605248]"
139,C5,16.525351473922903,16.747698891763278,"[523.8974956678414, 521.8900932919214, 519.1886653078066, 514.5981470732479, 513.4136299963998, 517.5348083509278, 521.6714152544905, 523.3879101991112, 523.9151070227817, 523.9534886172809, 523.9483468688177, 523.5252806669771, 522.7397763507812, 520.3184897136431, 518.7490691930784, 520.6836965782948, 523.5450380553259, 524.3388867460327, 525.2787136765014, 526.3580989720448, 529.4129539826879, 533.8092745814386, 539.7052320403009]"
140,F5,16.66902494331066,16.89687074829932,"[724.1821785521963, 725.5702820070474, 712.1798847492454, 693.8379215511961, 691.9794415222025, 692.3195748218454, 694.8358542023038, 694.5147469236115, 690.7784091751613, 690.408231996648, 695.3159740040677, 696.4569166852511, 694.3966267669716, 692.1014865053855, 690.9931284883169, 691.5130725269833, 695.0742280051418, 694.7434284589884, 692.9085049867904, 694.206527064606, 701.7108016398467, 707.875750449072, 722.5236233335122]"
141,A5,16.754648526077098,16.98249433106576,"[933.3107811044836, 933.6630679051489, 929.9506357373666, 865.3556222123252, 870.0222127209485, 873.6348454985454, 876.4959822234464, 879.5361401612114, 881.210423905182, 881.6347361837672, 880.9373018244426, 880.3236032342517, 879.2524349090651, 880.1597690437698, 874.6183480034159, 868.9938915007339, 874.6766646682498, 881.5634554406727, 882.4518838651936, 879.434467636843, 883.3317592521508, 887.3525735498215, 885.2761514154199]"
142,F5,16.89687074829932,17.119218166139696,"[693.4961191170344, 694.1033755744126, 694.4597079826603, 695.8362228955793, 695.5167235859888, 695.0462925066654, 695.0815140939683, 694.538069447176, 693.5953218441899, 691.5653777714688, 693.2032255569993, 695.6601010756862, 695.4489769294171, 694.5100245459314, 693.8919359890081, 694.6364846742642, 695.7443101642393, 696.5597794765081, 696.9169999396122, 697.1107871439524, 696.7886079216487, 696.6567216473571, 698.1127152997228]"
143,A5,16.98249433106576,17.158456772380312,"[863.2944654131865, 869.5366175345018, 873.6097781790438, 871.320117158845, 866.2846698820671, 869.4404463563328, 874.5143356079257, 875.9482016132099, 877.0369158618353, 878.4807616095336, 880.2141075076686, 880.7977033426591, 882.7863861720266, 885.3958870102128, 890.1226572466207, 917.9564186254743, 929.2271132173324, 883.7445968755942]"
144,B-4,17.14358276643991,17.365930184280288,"[468.1944351504936, 461.81452076458083, 458.0780585930836, 457.94308884867286, 460.0570752849678, 462.36306430839244, 464.36834253534784, 466.0993099441441, 467.48251926118627, 467.6103844171563, 466.0140570477603, 464.3187294494782, 464.1044070881174, 465.53575144202824, 467.10115323851574, 467.35469112105386, 465.45574351961085, 464.1482611663538, 464.35907392770446, 463.47716492158844, 461.94198525207025, 458.0107244598547, 455.28113488327017]"
145,C5,17.246621315192744,17.445776244770208,"[491.80510832683615, 497.2357465813838, 511.8082311619604, 515.5567909012007, 520.1348611678612, 523.6042886792537, 525.697581451852, 526.2802681924993, 526.591486654638, 526.8057184773472, 527.6250082760744, 530.0025743929284, 530.639728294346, 531.0852883164323, 531.3918272866648, 533.0384010003678, 534.4508282500365, 531.7382714325025, 527.5409885268176, 527.121214225309]"
146,D5,17.369977324263036,17.615517230366326,"[566.9937193389587, 573.7942914497694, 582.5875493862303, 590.0861601618641, 593.6967065344927, 594.8999192018823, 595.7533243507598, 595.1827009377839, 592.0745298910305, 590.3746587470025, 589.0767643631973, 588.2814468599476, 588.2097761764646, 587.9557968399818, 588.0248922292208, 589.1191003777636, 590.4077165655262, 591.0434337348349, 590.8420972517799, 589.9606633730399, 589.6396507349983, 589.6380313035531, 588.8678724454898, 589.8098218820824, 600.1595899637787]"
147,B-5,17.47591836734694,17.713922902494332,"[935.0835141017018, 937.7856040576253, 935.7813851943122, 933.9983227453902, 934.0734076600877, 933.3897962754814, 933.371284982277, 932.9714944255198, 932.646132028342, 932.5473125736665, 932.2285827828364, 932.6911448231231, 933.1656402429065, 934.2614334814589, 936.3769381859585, 937.8847245241626, 925.9127608396171, 893.8806749718087, 894.169999405357, 898.3313896760795, 892.8737174672777, 893.8255804264128, 895.7066442312045, 894.0680340918054]"
148,A5,17.600725623582765,17.730303088371496,"[920.6386105526672, 924.2636657085313, 926.4400124982694, 926.7813957822759, 902.2012916597038, 894.5499377653302, 895.8004379885655, 898.1256094872418, 891.424647362184, 899.7123046005953, 914.1489409242713, 921.406493504342, 926.9760186291094]"
149,B-5,17.713922902494332,17.88988534380889,"[932.0617090942576, 917.823139759622, 916.1431405950476, 920.4860582438173, 927.8453997254987, 932.9189938000659, 932.74575004385, 932.4787425965268, 931.8031615214194, 932.1147862583578, 932.9934143099904, 934.3206552118368, 936.0732776937973, 936.9437997807178, 935.1861695467421, 933.4591684572474, 934.282263184371, 936.3344316085637]"
150,C5,17.861950113378686,18.200259972533612,"[555.3202597070983, 552.5426987527655, 535.987332610301, 525.9351748666181, 523.1247380971569, 522.6200167366701, 523.3504089155578, 524.1264330136762, 524.2239869233938, 524.0179564910559, 524.2899861386442, 525.3439694106823, 526.9121913895209, 529.8827236347631, 530.4133548300636, 530.221608630614, 530.6723390209553, 532.5817253307445, 529.7024961894904, 521.7902813272185, 520.0877248699541, 520.6074512947567, 523.0311169390288, 524.7392032609982, 525.6822822083262, 525.4341425059354, 523.24875005633, 523.0308517753299, 524.3572456052927, 526.7085283672999, 528.6003855834098, 529.4591879427275, 529.7629101741925, 530.4482884571725]"
151,D5,17.99111111111111,18.190266040688574,"[582.1379742907853, 576.1347997723971, 580.249506281216, 583.7216002991473, 587.2194276254988, 591.6395348588734, 594.2010714143676, 592.3141123256337, 591.1717676389105, 591.187204736688, 590.3393901287739, 590.2801511046345, 590.87951158779, 593.2808221043849, 594.0091237943578, 589.5604222429288, 591.0080335685238, 596.4824556545988, 593.5281791296577, 586.1260338668056]"
152,E-5,18.11640211640212,18.269172069453766,"[593.051660311689, 595.2876786930947, 600.3518747770489, 610.8633739316145, 615.1150355783847, 603.5341339664185, 600.8478982528889, 620.8815521351231, 619.4763876023495, 617.7207587369321, 623.2244170334544, 621.5988702416206, 623.1228637021211, 628.2390985553, 631.9351184467897, 595.6018331543218]"
153,B-5,18.232018140589567,18.46131519274376,"[900.1412732851513, 930.2944021955714, 926.5075604044775, 934.131300232756, 937.166510631734, 938.3566270654729, 939.3941671989659, 939.9817785364526, 940.0232710638588, 939.372289548372, 938.7082143382738, 938.2109000045782, 937.4997698802201, 937.491517521092, 934.9708101783198, 931.4755200758552, 925.5705912201428, 914.7104060761424, 918.549930285052, 926.6723533666516, 927.7492447302785, 930.4204963910797, 930.97476832866]"
154,A5,18.349569160997728,18.479146625786463,"[923.1521695669644, 926.7329768806032, 926.4462198782927, 920.6606560195179, 893.7509395852454, 891.6192966795597, 894.2945668065998, 891.4347346298762, 892.4764341069198, 890.1608684724102, 893.0509863146189, 914.3992186285972, 924.633980529171]"
155,B-5,18.46131519274376,18.683662610584136,"[942.5304586229456, 942.2153397172883, 938.8688794033228, 931.346866032105, 934.1090732905485, 937.0968742440298, 937.3297891408521, 935.1825410333965, 933.8846066213638, 933.210575168102, 933.5731177989296, 934.7817041105549, 936.4156791053188, 939.0542639788287, 937.932753226519, 934.0078447540702, 934.1574867432405, 936.4736278394457, 937.5102782976041, 936.4141620271754, 936.6379976575781, 939.3627325520167, 940.9907897134613]"
156,D5,18.612244897959187,18.857784804062472,"[564.8050602397683, 574.5415034033736, 586.1195995385476, 590.0608968429138, 592.5357953503086, 594.2773321755159, 593.8446922724747, 592.2076570887726, 591.0890905168153, 590.7435238429672, 591.2950838637298, 592.8227829658558, 596.4589880527272, 595.1615079136567, 595.055731164464, 594.5545266195497, 591.4052637100874, 590.1792949041394, 591.0296643992643, 590.6477388617002, 589.3168989233229, 589.7955186536149, 590.9440658609718, 593.0954878616341, 616.9426326762059]"
157,E-5,18.734149659863945,18.886919612915584,"[586.5487134789164, 597.8319525945986, 598.858034943779, 596.0851322943871, 595.501866939344, 595.5434101989034, 594.7407864587841, 622.3941298608388, 623.7346807890735, 622.3796797379671, 626.1211198639323, 624.8632541602531, 626.2538835328489, 626.9128698236798, 625.8022849452184, 597.4042884360827]"
158,F5,18.864761904761906,18.971146881287726,"[711.3390682472138, 708.6066376221916, 703.3388087228443, 698.0702209212668, 697.2102814548309, 701.0505552273963, 700.178431659441, 695.88707111087, 694.1987104201661, 692.9772441739001, 693.0296746395884]"
159,B-5,18.970702947845805,19.182585034013602,"[934.2139061173802, 948.6965673976481, 950.1311963172452, 948.7809632278015, 945.132232827506, 942.4150125776815, 939.5230174586877, 937.7267193923207, 937.5400485429739, 937.1826055805524, 936.8061310158944, 936.9314509343169, 936.8897751834115, 935.615985430775, 933.2102633744812, 927.6187425110221, 928.5491667198597, 929.5645458122967, 932.4585183657343, 935.2740501727135, 935.6700103943127, 938.1445664331251]"
160,A5,19.091156462585033,19.19754143911085,"[917.5941293915729, 912.966888653599, 895.4286687244776, 891.3940038761508, 892.8085481008934, 894.3860763885164, 891.0403610986451, 885.0949016951556, 886.7893955501511, 893.870280401178, 914.5018547966984]"
161,B-5,19.182585034013602,19.381739963591066,"[946.4436754937338, 936.6176574134927, 933.122268254223, 935.4749260413873, 939.1282874908414, 940.9047811335062, 941.5092657319278, 940.7734905610039, 939.1930544121003, 937.1897538721693, 936.1626206725248, 935.2847154732731, 935.1407906031457, 934.8402666827124, 935.7357037885225, 937.9292358794406, 938.8265605809772, 938.7562678997108, 938.4278779392081, 938.0530438986852]"
162,E-5,19.319002267573694,19.471772220625336,"[614.5626368255383, 610.6258208910374, 614.5571698614999, 620.7171082320408, 621.5630024571608, 611.9662349538311, 608.9687985357629, 614.4808526302297, 620.1347223058833, 623.3486691140622, 624.0186863490998, 624.7155668399947, 624.6236534553527, 624.7168906782263, 630.4800736026714, 628.1319817429402]"
163,F5,19.45251700680272,19.60528695985436,"[690.5879600133107, 693.8380154804695, 696.9392802229609, 700.3960507163002, 696.5836669210303, 694.8270227582661, 696.210799057113, 695.5745169327456, 694.3293422578175, 694.9510812899096, 696.0873425579757, 696.670486525954, 697.0741710007138, 697.5592669166424, 693.5801283745368, 686.3170509506597]"
164,G5,19.56571428571429,19.74167672702884,"[825.2392268917506, 786.9095280679801, 781.9484498529998, 783.195037235845, 785.7695111597178, 787.9978038011005, 787.98466459834, 787.4005805528019, 786.5558555361492, 787.0888396609168, 786.8153974815566, 785.9273856509917, 785.8699706801381, 786.1358854449022, 787.0833084381181, 786.2377077422491, 784.6737797195432, 781.78764827943]"
165,B-5,19.676009070294786,19.912562358276645,"[938.5162288908863, 940.0618985633981, 943.1814496639445, 937.1714004114228, 938.4911576212446, 939.3418601454256, 938.4979208854178, 937.2326466424408, 935.8363424434806, 934.9385869670072, 934.6824021536742, 934.9307546011527, 935.6174642973333, 936.5213400917696, 938.2043698705319, 938.7753454129307, 935.3862165463593, 929.9289804212874, 915.919857712613, 902.8179669702665, 898.7339131980295, 901.8560278367635, 897.3705583915124, 892.2219772263811]"
166,A5,19.797913832199548,19.927491296988283,"[920.7425089690328, 924.3146694179673, 926.5722596210463, 929.4459017662155, 885.5673604057743, 882.1856852503984, 887.2463997640115, 890.1830409966883, 893.1244094969173, 893.2563731214941, 887.8753871823596, 890.4124609755564, 894.1626095418036]"
167,B-5,19.912562358276645,20.0885247995912,"[943.9703260942531, 941.6764139182626, 935.7596678762308, 938.2873655215992, 942.6884509626649, 943.6889683259789, 942.9809033504866, 941.1738305278775, 938.6157245974503, 937.0703460267375, 936.2813554930244, 935.9280111196706, 935.6889932647659, 934.856253828383, 934.6385413667992, 937.4236596022338, 939.1520361899462, 940.0075735308036]"
168,A4,20.0562358276644,20.278583245504773,"[446.8076456742832, 442.4938572443327, 439.52507975032665, 438.30960344432896, 437.9996343972471, 438.4881514109646, 438.877347530988, 439.3301446865431, 439.1710412275544, 438.94730225385285, 439.02737230710864, 439.0608094077146, 439.712811060583, 440.266474157669, 440.30913192458564, 440.16068663448095, 439.9930022449505, 439.1265050655567, 438.22888118216565, 438.8466134589345, 440.3316332988587, 441.87276609963754, 444.2633186100031]"
169,C5,20.19120181405896,20.390356743636428,"[514.1544802334562, 520.3018956796412, 521.5950494211286, 522.8398369650156, 524.0951226076959, 524.1998134114034, 524.0707593305295, 524.102893315759, 524.871724634571, 525.3611402207263, 526.1192802346081, 526.6972318911614, 527.2726683022504, 528.642553824337, 529.2183440357873, 531.0368009108802, 534.8504819117787, 525.0070542205681, 518.8705093817277, 519.3041344563442]"
170,E-5,20.301496598639453,20.454266551691095,"[598.0857773859033, 594.648206027498, 596.7657929353081, 604.6741623053509, 614.4832885380986, 619.7386657776983, 622.7772829483038, 623.9223499121662, 624.1660921369057, 624.2578102391917, 624.1376283038992, 624.3492133851636, 625.4158179401251, 627.7173633798836, 628.2985195372972, 630.5212576175336]"
171,G5,20.432108843537414,20.608071284851967,"[793.4387301351002, 786.0911194901896, 781.6231355682982, 782.127336012261, 783.323166988064, 784.4260440250702, 784.327037777232, 783.7779545364556, 783.6571570936223, 783.549549568189, 783.6458011460352, 783.8302275369551, 784.5708360274263, 785.0791771778698, 784.5924476825279, 782.7501791269767, 776.3154880719474, 774.1106233296605]"
172,F5,20.55401360544218,20.660398581968,"[703.4838258516108, 700.0378042407576, 707.1536813270295, 709.4640916064582, 701.8791566622888, 697.1594937167567, 694.7434431717443, 698.2081088809061, 715.6047477494226, 731.5370833328764, 733.9864585618271]"
173,E-5,20.65705215419501,20.809822107246653,"[621.1187906185487, 619.6221215320079, 606.2406734629393, 610.0636089870314, 617.8166461247015, 622.0867190442754, 622.9582772284821, 623.5454504977205, 623.8985834036429, 624.0958303227854, 624.1356888182055, 624.2615088642547, 625.1137999973654, 626.4205168146864, 630.119278933488, 647.6574597269267]"
174,D5,20.7978231292517,21.159325476669537,"[571.4495375354167, 587.3799056039338, 590.7791055356685, 590.6504626698671, 590.3518449529112, 591.3348419675679, 590.4535783699116, 589.223222934532, 588.7485770210781, 588.3071324041714, 588.3691416612829, 589.6263450780903, 590.8017841550438, 591.0840782234204, 590.1239061678295, 588.7500713948796, 588.3603256945197, 588.4630152283978, 588.7516727210996, 588.6305111171696, 588.548217097119, 588.5040584705852, 588.755769028443, 588.2306579120775, 588.2437139432404, 589.0224955284541, 590.5862289510469, 591.3606202448615, 590.5518545245397, 590.6754592549842, 588.8936902855486, 588.81976996969, 589.1070059171219, 589.2666123997767, 590.5664272621898, 598.2164547453173, 600.9614125189217]"
175,B-4,20.924081632653056,21.141768707483,"[452.124745021869, 453.64106406178723, 456.5091162944119, 460.5380118723051, 463.79597893671655, 465.96961533301396, 467.02090458491784, 467.7866115063945, 466.7935377746525, 464.1055252064526, 461.933475543617, 461.4101773659694, 462.756178906834, 464.1303109648755, 464.4028025704581, 458.0926999041601, 460.0757838598667, 463.4012634125636, 464.71279297392044, 465.1013825735189, 465.9582302737647, 469.97800227287075]"
176,E-5,21.021315192743767,21.1508926575325,"[598.3028796294283, 595.7288165367946, 601.1379721201397, 613.0841183006177, 615.0674944824734, 621.0732521290702, 623.9010082115026, 624.1469147914491, 624.9487431179365, 625.1542743189493, 625.5350441839828, 626.235695538998, 632.5378799041255]"
177,B-4,21.141768707483,21.29453866053464,"[455.7094330867054, 456.72460353860396, 459.2370075981892, 461.33111333214765, 463.2825455931873, 465.49446597621, 466.5500875212271, 466.2730513177511, 465.58530076800923, 464.87861127213364, 464.44010645673933, 464.2426315935324, 463.8163593677659, 463.5270505894456, 461.9159593305326, 460.52107112573566]"
178,F5,21.275283446712013,21.381668423237837,"[725.0099288022368, 723.7301303001568, 712.9556868897607, 704.4734307807921, 700.0652537119545, 697.691402005601, 696.8408399472014, 695.8500779022249, 694.9784489536229, 695.5277627553562, 699.1544788707529]"
179,A-4,21.373968253968254,21.526738207019896,"[396.6780131517316, 402.26455007395543, 406.31250020735456, 408.79900504498033, 409.7481723820632, 409.88449788217673, 409.74602415545576, 409.07229494948604, 408.7412286320381, 407.94190375366156, 407.8963423335569, 406.66279374491745, 405.63017563200674, 405.0318443740787, 402.59358335528526, 404.3104932842307]"
180,G4,21.469750566893424,21.668905496470884,"[392.83043820666217, 394.08177046424794, 392.60427848237794, 390.19012869626783, 387.28939099326146, 385.26376984531964, 386.0955705024625, 388.19068973950465, 389.81668972031355, 390.9807995067104, 391.55279920327155, 391.6696653038057, 391.59036935223344, 391.4330613220048, 392.6768333798939, 394.27821030051905, 396.12710767576607, 397.8873883994311, 398.2805796384974, 398.97141862937366]"
181,A4,21.59891156462585,21.798066494203315,"[466.24342707513625, 436.52342102049386, 435.81697067066494, 434.56057268471955, 437.334772013157, 439.8579072354805, 440.4639733788308, 440.5175661930508, 440.9903161263514, 441.03573881756824, 440.49358313362796, 439.41497681646183, 438.9458668353391, 439.92532593697604, 441.70187721294906, 445.24979193477895, 450.181057145811, 449.7865234637893, 448.7751554552207, 448.2991830532214]"
182,B-4,21.733877551020413,21.88664750407205,"[464.22143250996135, 463.91703377765367, 463.4010602267123, 462.0964511132635, 462.52072651074803, 463.67790149236293, 466.46763903196614, 464.18084487938654, 459.47507334051744, 458.6893164033697, 459.09708939737044, 459.23083181390814, 456.05841459250195, 449.5141174030098, 450.0857427601432, 456.17268185029593]"
183,D4,21.822403628117915,21.951981092906646,"[281.1936680539357, 278.0138962287263, 281.7971807478273, 284.3159516540151, 288.99603779198424, 291.9262981339802, 293.71208985161115, 294.4413616042307, 294.8200660170077, 295.30217770581845, 297.6191986965936, 301.1042817017648, 304.35660953523416]"
184,C4,21.947694633408922,22.216427027775122,"[262.56398272940106, 262.7700756279054, 263.1074173053101, 262.75541157314575, 263.31992199926003, 263.9469058650031, 264.383025263833, 265.2061108111269, 265.6487994568378, 265.824315312941, 266.22286456973933, 266.38189870501907, 266.66673113616645, 266.7180236207958, 266.5534575350886, 266.43361426552303, 266.07378041715117, 265.9420365991213, 266.28267929873374, 266.3715566574511, 266.3491416974459, 266.14554011457705, 266.0520502918574, 266.33618656159354, 266.82215416331536, 268.01019660109637, 268.7171058363158]"
185,A4,22.034285714285716,22.279825620388998,"[458.39521044023974, 457.8512432958504, 455.85692670560405, 443.10911225681565, 440.62934278134276, 440.65995174772803, 441.18459268466404, 441.5306707814349, 442.1866649646147, 442.30531146963807, 441.8246007051607, 440.8748847899242, 440.37830773402504, 440.81187620407763, 442.31514673852047, 442.31941434518285, 440.9596776461226, 440.66158074030955, 441.0134499013663, 443.1876417694139, 446.5167940688168, 450.808559899259, 459.38828338890005, 464.7007480351389, 465.82370681857384]"
186,B-3,22.20553287981859,22.358302832870237,"[240.31475406239974, 237.58957056481276, 237.4696693214242, 235.9145108043651, 234.81890717071252, 234.13472953285265, 233.8783030201402, 233.32445231963388, 232.58021602666594, 232.01725293683967, 230.8887825706002, 230.00929685501387, 230.99819117115067, 231.945723790868, 232.8843398428305, 233.6329893159096]"
187,D4,22.312925170068027,22.465695123119673,"[286.32020304404267, 286.06631433956875, 287.9469750511138, 288.89940791395105, 290.68302478500493, 292.42406223405203, 293.39143143446495, 293.9599248042128, 294.3773129755777, 295.0741255615372, 296.00506425069364, 297.85594232500483, 300.4089211610228, 302.74029468255304, 304.0086340493504, 303.06474951540986]"
188,C4,22.452244897959183,22.65139982753665,"[268.79973943192, 267.3757810497578, 265.43594696574894, 264.1163802098118, 263.8108377905024, 264.51264699984796, 264.7916215999674, 265.2204442727584, 265.44129131974177, 265.31082591421705, 265.3590615428694, 264.64733808067064, 264.18258418251463, 263.93954578086255, 264.4669476460828, 265.84088738537645, 267.8887353661114, 269.9048879957023, 271.2373343596735, 271.7115173582738]"
189,B-3,22.5601209372638,22.64331342552671,"[233.17486824654316, 234.36823000743533, 234.71105326295967, 234.34969075723689, 234.1700123962357, 233.97613105508162, 233.89844879269646, 233.54789312011977, 225.07686313518326]"
190,A3,22.62639455782313,22.915192743764173,"[226.11943937825737, 226.9172749211067, 227.01074315176152, 227.5918862464618, 227.01679665296237, 225.39885714028537, 223.08952843264842, 221.80710532663926, 220.6936734283246, 220.4638886058224, 220.7282594919374, 221.5595060422138, 222.74088434178498, 224.0890948005038, 225.52189751026677, 226.30368951434457, 225.5269869105011, 223.56334937685804, 221.73775146221712, 220.21289733331764, 217.29794322090598, 214.00725674467748, 221.3326353750985, 230.05339706260452, 233.8313023362787, 232.91683339070647, 231.4793392282911, 231.44067342997363, 226.94451947158498]"
191,G3,22.743945578231287,22.91990801954584,"[206.53528994580648, 206.67049083594276, 206.7494681449989, 206.19656934897364, 201.9044822334857, 198.73244503852754, 197.45935102803514, 196.78457581261912, 196.61411347705567, 196.60424055384402, 196.6666375016206, 196.6192928536751, 196.62858561741638, 196.6844542988859, 196.7606509065189, 196.7911372472382, 196.83219351978192, 203.70157276594108]"
192,A3,22.915192743764173,23.09115518507873,"[209.09182222169835, 217.12377714848196, 220.5958151916953, 222.82659123840614, 223.95210313264755, 224.13856359549743, 223.791186231545, 222.77534767255906, 221.68405864473584, 221.3141764588259, 222.21914278581576, 223.65316117130936, 225.18054219591792, 225.73442468317495, 225.64161079512394, 224.39946325430853, 222.81790677550444, 220.85734185173789]"
193,G4,23.069024943310648,23.22179489636229,"[380.8003743974475, 387.7752367524397, 391.1542202531458, 391.98267451137656, 391.0023020565174, 390.4525597877992, 390.74368568375246, 391.1485908104895, 391.72021402960036, 391.5564791179809, 391.0615317200451, 388.6991280679777, 385.68867803075017, 385.1525148829439, 383.80926741009006, 389.9453726627626]"
194,F#4,23.199637188208612,23.35240714126025,"[372.8529512226152, 373.61269867981633, 374.21506554060454, 372.8383540684199, 371.7085992254466, 370.12375177517583, 369.57840642748977, 370.28647656035304, 371.24780012499906, 372.06969766654015, 372.2876185617326, 372.2373714112159, 372.42976229328514, 373.5807316892243, 377.045778604347, 387.09524144746104]"
195,E4,23.30993197278912,23.439509437577854,"[337.1025148852624, 336.8843104181941, 334.76285113029803, 332.6842410180063, 331.2416828700068, 330.9002683588307, 331.2937611111204, 331.89842183156765, 332.3120405098163, 331.72745720727846, 329.64206241732853, 328.03954959619495, 327.7395216223692]"
196,D4,23.417324263038548,23.570094216090194,"[318.3403462999878, 313.1959327093965, 307.9624727980664, 301.1855122126466, 297.20681534654176, 296.1536809906635, 294.3836631197785, 293.08006528574475, 292.8072873370659, 293.22347895635, 294.18957446577315, 296.48077170218534, 302.0956864103346, 307.8937626965107, 312.04137140614927, 302.09053023327675]"
197,C5,23.54938775510204,23.794927661205325,"[520.5215667153864, 514.5491586404328, 514.6902083667, 517.8984378031292, 520.5851301120866, 522.1451792789445, 523.5576289269655, 524.397434326389, 525.1838479270294, 525.4383620096719, 526.5639893832597, 527.672194143215, 527.7305634025282, 526.9885996486854, 525.2835153925424, 522.7342840738913, 521.851283894732, 522.1584187526812, 522.1640781838253, 521.9410513965171, 522.405760469835, 523.8466074662098, 524.9548481016409, 525.5315997472147, 527.4905148968417]"
198,B-4,23.66984126984127,23.79941873463,"[447.4333288281075, 447.0856118557201, 454.61637152049957, 457.92153526282726, 462.5140700749518, 467.4089517666221, 469.08984993962656, 470.4158483451947, 469.4377953137965, 468.5561385579649, 468.7526181277276, 469.76571535779885, 472.42361706218014]"
199,A4,23.77650793650793,23.952470377822486,"[458.8070339953228, 459.9113188092269, 456.6788453558402, 449.25892341910674, 446.99486498695524, 445.4234792400987, 444.25132306908637, 443.63592208084555, 444.3316025908033, 445.03938252343505, 445.05056769690333, 444.441279360345, 444.29197663340176, 445.21521913618426, 446.80516072740346, 448.89076702014427, 451.2675627519369, 448.05294682905696]"
200,G4,23.906394557823127,24.059164510874766,"[399.3987075796684, 398.6016397729486, 397.39721311236764, 395.8478564511153, 393.99634809567897, 393.67589079885545, 394.03911778227547, 394.22702860822375, 394.02378113714, 393.3325908973945, 392.4986057621717, 391.9006092644833, 392.2352464673407, 395.6718528843568, 399.90191699062143, 402.90856253471065]"
201,F5,24.025396825396825,24.154974290185557,"[712.4423840960692, 700.6521614904289, 698.3870330746472, 697.9380650045257, 697.8465692846787, 697.6942372746382, 697.8482918095258, 698.1622495079823, 698.5974069712357, 699.866454384249, 700.1456450918794, 697.2580822396038, 690.373823170355]"
202,E5,24.14149659863945,24.271074063428177,"[688.2308857658707, 686.8274615668163, 685.5944214392796, 685.1769446260367, 673.6483652778122, 668.1641202162584, 669.5107396252712, 668.1755982045268, 665.0167044752229, 663.6583688116922, 667.0334648261269, 675.3397318689497, 673.9492155003403]"
203,D5,24.26195011337868,24.414720066430327,"[556.8365468826865, 572.737577657864, 583.2241863296165, 585.9461502770753, 587.0095958817341, 588.0928918373811, 588.4674376275585, 588.3896441204918, 587.7303102082126, 586.9300265669999, 583.871126311197, 578.9831566100897, 567.6988350081135, 563.1187555240272, 567.8468475366476, 571.3379026590036]"
204,C#5,24.362086167800456,24.584433585640827,"[564.3316250987788, 562.8957848414345, 560.5536305454326, 556.412211556676, 553.3302250389568, 552.5740308096445, 557.3238065317572, 562.6630015734387, 563.3038803934612, 561.6189267164712, 561.559415998935, 561.498296746192, 560.6058712227162, 559.1456126331095, 558.2792274239555, 557.4019728792433, 555.0909062830341, 552.6600569939201, 549.9966832247599, 550.7548517754163, 550.4693911740621, 557.2710156557798, 557.7289941245253]"
205,B-5,24.514467120181408,24.64404458497014,"[869.021050019047, 876.1598234061407, 897.4870309198333, 905.4901321247308, 912.1046238344968, 918.593951801393, 924.6835071897083, 927.8442593401755, 930.7175033769377, 932.7105204449502, 934.0530511314795, 933.6587241235533, 934.8027283132319]"
206,A5,24.62331065759637,24.7528881223851,"[918.9616219178016, 915.9272190368172, 904.0925438122382, 885.4783348533615, 883.1362542690237, 882.1809756952524, 884.6355303474902, 885.8791034534368, 886.4833414398544, 889.855801300869, 892.125186543585, 903.5241541174844, 905.9050293154771]"
207,G5,24.743764172335602,24.87334163712433,"[785.2708083945679, 782.3721293817418, 784.4857154924132, 786.6160770737844, 787.594474750797, 788.8641432089046, 789.48232896803, 789.5305922266691, 787.9791458452032, 787.2011090496216, 786.0821350135891, 785.7730785357435, 787.499827421762]"
208,F5,24.862766439909297,25.084807256235823,"[666.3214232497672, 669.120947243691, 690.3119058748013, 694.0193004993398, 694.0823603959789, 693.623239732001, 694.6445016413425, 694.6647182791814, 694.0755883723998, 696.2400848910055, 692.8104262172901, 682.4475030809971, 680.1789785652006, 679.5719788265022, 679.0022203276574, 679.1075645394501, 668.5905852836645, 673.9718336955543, 668.3595372969849, 665.8429397199928, 668.9784567788797, 670.5686369442426, 664.5125813493607]"
209,E5,24.93532879818594,25.11129123950049,"[693.3932291317943, 693.7280416715681, 693.5913178948989, 695.9060178509892, 698.5410337449777, 691.1378868055331, 680.7128281438747, 671.1666645744103, 664.8055676118132, 664.5478558423991, 664.657790559175, 663.7654590583109, 662.3261037895795, 664.0824914799414, 665.1494398126363, 665.547089907159, 677.9761087235808, 670.216199588006]"
210,F5,25.084807256235823,25.283962185813287,"[677.5504628138099, 677.08676845383, 674.7072923249534, 668.9698391987545, 665.3911550561992, 665.1141472637696, 665.935752916247, 667.8742362276901, 670.9367331291713, 680.0178613699536, 681.4013145814671, 682.337845659355, 686.240332719468, 690.445414078313, 697.1928436341559, 690.8376688785371, 686.6460257274521, 690.7450276960928, 697.3301166817832, 696.1660196344009]"
