num,note,start,end,pitch
134,A4,15.920181405895693,16.181405895691608,"[442.15772573749297, 440.9393196307234, 439.32491002360985, 439.39290804870416, 442.7856848267912, 437.07510003608894, 433.75700904830353, 435.36577521374033, 437.4316893650785, 438.6992860426269, 439.26545302819767, 439.8378249343492, 440.08118747102975, 440.08050510446935, 440.0604362840722, 439.47079581993444, 439.2015409563166, 439.21371984578144, 439.13002993606256, 440.0150458077985, 440.6821782727448, 440.42272121760175, 440.51108836513845, 441.02794702258495, 441.93805999300935, 443.4692767483086, 444.07789813480804]"
135,C5,16.056598639455785,16.284444444444443,"[519.6042050647591, 519.0126403549185, 520.2173793893724, 521.4245612382931, 524.0507807596084, 524.7764273267958, 525.1132098715038, 525.1162172795601, 524.6239572412551, 523.5397271518509, 522.6957239683968, 522.661961950653, 522.4034453845208, 521.3315858575716, 520.3635319935672, 518.9478900263515, 519.4766562475867, 520.3565986841616, 519.4843369721189, 519.1886465065472, 519.3028420870141, 519.9498114322523, 521.3735291479379]"
136,A4,16.181405895691608,16.403753313531986,"[442.28974048305383, 444.42030962416186, 442.36893841392634, 438.1804313437916, 438.09252845210005, 438.98780788490626, 439.7835033059771, 439.6912314367289, 439.95020183571165, 440.2153126551852, 439.7848395483187, 439.41380129858646, 439.0396575684297, 439.42076347969305, 440.6004955427193, 440.775181362123, 441.8398555142785, 442.2974714633603, 442.0398066159888, 442.1536317691265, 442.9032732348298, 443.39818594383826, 444.64732540967634]"
137,C5,16.284444444444443,16.525351473922903,"[517.3813720337979, 518.7029678729288, 520.9450960807503, 520.47601966378, 520.2901477334915, 521.9565255547693, 523.2099690526534, 524.3312048087788, 524.6511370209175, 524.3214158631819, 523.8524669325351, 523.5655787589114, 523.6297736109248, 523.7228006998154, 523.2800103948973, 522.3463255842378, 520.3241743937342, 521.0045893149136, 523.5426709485664, 524.8029584241906, 525.1858845344974, 524.8779542116708, 524.9124271741255, 525.1638466048889, 525.227490087385]"
138,F5,16.436825396825398,16.66902494331066,"[682.5144386726488, 688.6125748759923, 695.9853314150132, 699.9589272385493, 700.4910484222149, 699.6118282103416, 699.4578826701684, 699.6438396667374, 699.589570590146, 699.3337413586689, 698.8349524689324, 698.6333344375612, 698.6083092838608, 697.6924613956899, 696.6971625703329, 696.3310762677286, 696.5655672417197, 696.7565955041988, 696.8759686328359, 697.5605140754352, 697.9441093208375, 698.4278276058116, 698.4894485037848, 699.2538118808989]"
139,C5,16.525351473922903,16.747698891763278,"[518.9380677744717, 520.325396365979, 521.9724703327756, 521.5434232342745, 519.4392565055763, 518.5736290151368, 519.7910396170454, 521.3067548337198, 523.0740753189863, 523.7154520183601, 523.7813630031953, 523.980773862695, 523.760569499891, 522.6362098773802, 521.343568972352, 519.9557022222433, 520.1676625725413, 522.9685118572947, 524.4893432448158, 524.7520998288838, 524.8859904517268, 525.3082891263927, 525.2595234988635]"
140,F5,16.66902494331066,16.89687074829932,"[689.2554230266653, 690.9368704331182, 693.6026920990035, 695.879234889216, 695.8118780290168, 695.3028890851963, 695.7797688044406, 696.6046816868541, 696.8248481991068, 696.6991024500624, 696.6690753953292, 697.4331362785845, 697.1132488821299, 695.8962394858936, 694.5438712259022, 693.4504603195545, 692.5447118914439, 693.6213972497359, 693.8157517499332, 692.7685797262804, 692.8610727196327, 696.4177118202933, 698.4001023837923]"
141,A5,16.754648526077098,16.98249433106576,"[937.7878167981592, 933.0703804992959, 933.5724125573452, 931.3087731927067, 870.3950532319213, 872.2283399047574, 875.237549515791, 877.7168329425381, 879.7798021457033, 881.18624258311, 881.2372864727752, 880.7759986761221, 880.3673250584807, 879.9371168165487, 879.6185608323799, 878.4993691216409, 876.8094525961715, 876.7647173044866, 877.8885553878908, 878.0321927118554, 876.9238833511779, 877.5444432042411, 877.8871457667506]"
142,F5,16.89687074829932,17.119218166139696,"[695.3762433533735, 695.0696522749951, 695.7053020930313, 696.4921397115342, 696.3878077047407, 696.2072852132192, 696.330638579416, 695.9074889374182, 695.7305355103973, 695.2520025846736, 694.6715392197384, 694.9559790476978, 695.1187539580926, 694.5415404214361, 694.0557230891717, 694.5718851955232, 695.9351561951898, 696.2459656274382, 696.2285813563949, 696.356294410303, 696.1426086812849, 695.9984277358076, 696.7185936217949]"
143,A5,16.98249433106576,17.158456772380312,"[877.6841766633497, 877.3537947156912, 876.5809212757708, 875.8210158638644, 873.329066105095, 870.1233176421216, 871.6932848411977, 874.7202123410403, 875.6664696769908, 876.4195810988934, 878.4355309830449, 879.9155941304956, 880.7851170379611, 881.5324647686283, 882.3185102223141, 883.6702165063842, 886.408802928013, 883.6296056527796]"
144,B-4,17.14358276643991,17.365930184280288,"[468.98611032363596, 468.3197567605515, 467.2861842322976, 466.20698065825314, 466.0422727481363, 465.3497416991775, 464.9819784723238, 465.2772971044164, 465.62409706751936, 466.5185349694264, 467.06902296339115, 465.6768522690541, 464.76462854509344, 465.1911671049322, 466.14154133552506, 465.9858739578498, 465.6416171774299, 463.9709188674282, 461.10792868976205, 460.45898033255787, 458.39185864675824, 456.8101505466865, 456.82629710623496]"
145,C5,17.246621315192744,17.445776244770208,"[520.7111048334905, 519.4865751881541, 519.0748124869596, 515.155878396153, 519.1584437217782, 521.8928142584031, 523.7712703707207, 525.4144407322123, 526.5445915707667, 526.8929083617764, 527.0169919655474, 528.0045443392671, 529.3414000432521, 530.9233432057682, 531.0373932910671, 531.2085650749533, 531.8663123836533, 531.8399538776315, 531.3491640535071, 529.4743092415334]"
146,D5,17.369977324263036,17.615517230366326,"[574.6883133117068, 575.6223740121814, 574.3802254155554, 581.9538971989111, 588.8865625552528, 593.4165452960843, 595.2302698412519, 595.3787911144287, 595.2811929735815, 593.7417734673467, 591.7470096336706, 590.1389830653824, 589.3961357079685, 589.5797497182316, 588.906874222161, 588.2418853114131, 588.7613107935808, 589.6456237449484, 590.149768287962, 589.9910234553263, 589.2652161503804, 589.069388437204, 590.5506210774103, 590.9091524565084, 589.020554507142]"
147,B-5,17.47591836734694,17.713922902494332,"[901.9249534180523, 909.1058171742291, 921.4194814705389, 929.1406993594401, 930.9982591463663, 932.3412743576994, 933.015086833377, 933.193404067669, 933.0859620712857, 932.3736028539132, 932.2143543756625, 932.4848071481767, 932.4793035208074, 933.2143103228053, 934.5067384895434, 935.6366854283337, 933.7508303140247, 917.1528413404512, 900.3617668711776, 898.7533262756382, 900.4604433111854, 896.2894592355517, 896.7275737742741, 892.8491954393905]"
148,A5,17.600725623582765,17.730303088371496,"[915.0337948145659, 923.586103442242, 927.0525489278027, 929.3591730071158, 920.4425793129965, 898.1074872888267, 894.1698182541164, 895.2671803450617, 895.3841701426522, 890.9535440563432, 891.8464938958663, 889.359283635158, 888.4629404844048]"
149,B-5,17.713922902494332,17.88988534380889,"[890.545001299572, 896.4276133796297, 908.8103527213433, 913.4972306260925, 922.5397897634991, 928.8149340169145, 931.6590991600249, 932.4482215024823, 931.6432058924224, 931.6387155999759, 931.8059954798596, 933.0253180800826, 934.7065327043765, 935.9345265023541, 935.0673078458682, 932.8925330301593, 932.793365585296, 935.0133680676446]"
150,C5,17.861950113378686,18.200259972533612,"[512.8999022473691, 510.84535701932646, 513.0248328771569, 517.2138308353206, 520.9835912065953, 521.7478591424103, 522.8006280617535, 523.7269327694964, 524.349682943155, 524.5566717217362, 524.2815285372328, 524.5322376925104, 525.1908339259877, 526.87416686293, 528.6524880187037, 530.2486780779764, 530.5593229301359, 530.7238946901783, 530.0775669593959, 528.550601642572, 525.5261209519931, 523.8867161499228, 522.3856158811773, 523.1075422376693, 524.4443296865538, 525.753441045666, 525.5365954746505, 524.6961691046449, 523.0192958100314, 523.1280171524837, 524.0610920396982, 525.5303003946282, 526.4390421956043, 526.6654799204337]"
151,D5,17.99111111111111,18.190266040688574,"[568.7097126519889, 577.0999079719054, 577.5926133914497, 579.9032551058314, 582.6217640747925, 585.6568039394406, 591.0379788697838, 593.6557581373352, 592.0165553798586, 591.8002154363201, 592.4738713421207, 592.3848920104239, 591.6672779645223, 592.0819084825212, 593.3200412035184, 594.3153586494811, 594.787267393026, 596.7013936325809, 604.5659141586498, 605.4765386491679]"
152,E-5,18.11640211640212,18.269172069453766,"[595.6006018511863, 597.6720085377597, 598.9572972453287, 602.9568666328398, 612.4619240208597, 618.2319708878823, 617.2564319970068, 615.1217693292288, 619.573472457604, 619.8286948142552, 619.3224741457501, 622.2095521554902, 622.610834823788, 621.969092343361, 625.2006427268554, 627.5375772518915]"
153,B-5,18.232018140589567,18.46131519274376,"[938.6695556405712, 938.5528908121161, 935.6018500936341, 933.2280773180662, 934.1161395759113, 936.5608370263469, 938.0551566411739, 938.6406926154375, 939.360643018026, 939.5734526836086, 938.9882117510848, 938.2611091677467, 937.9493608158322, 937.5131393603515, 937.0437581369056, 934.2575237002712, 932.3555880546369, 929.7612430408813, 925.3958196320573, 922.6101385328554, 926.0075783643399, 927.2330337576288, 929.1135535733888]"
154,A5,18.349569160997728,18.479146625786463,"[922.7284773090759, 929.7867226551408, 932.214750694222, 933.9865230448222, 929.9213581423777, 902.8738704280888, 895.4371068947881, 896.9880651761619, 896.6165164747124, 894.6608289903269, 895.012853584492, 899.5955152626825, 914.6408686412877]"
155,B-5,18.46131519274376,18.683662610584136,"[934.3811161116292, 935.5582620703526, 937.5882134483793, 935.2104452532893, 932.5658099174251, 934.6828680045094, 936.7224094882283, 936.4335280829337, 934.3458101061365, 933.3708579272939, 933.1115468455728, 933.6170931244878, 934.5820835971505, 936.2599905783798, 936.695691677118, 934.7232875652174, 934.0830948427953, 933.4320247445675, 933.9853366857164, 935.4298440945673, 935.1352379291028, 934.8403332273479, 933.625817501304]"
156,D5,18.612244897959187,18.857784804062472,"[582.5581287802755, 583.3894731083608, 587.4082103203638, 589.4432780716933, 592.3723515224638, 594.0784204771785, 594.6688588887973, 593.0885018643746, 592.2955167926926, 592.5553363733261, 592.7750695123386, 593.4685279144942, 595.163438159802, 597.6344161797285, 602.362639276467, 603.9323302843216, 598.8014546925207, 594.8387528229229, 592.316357917491, 593.1003244980343, 594.000958624204, 595.7499604364297, 616.2373314524764, 620.7748368251848, 617.5409907421786]"
157,E-5,18.734149659863945,18.886919612915584,"[601.9201379885121, 610.7765667264795, 614.6721050903265, 617.4583782213672, 613.2875468705579, 616.8141737623386, 623.030333423262, 619.5383364837268, 623.5390004476316, 624.3498475801894, 622.7789410713538, 624.6581473453535, 624.1868832642303, 624.5867285402378, 628.6837166603176, 631.2453476431754]"
158,F5,18.864761904761906,18.971146881287726,"[698.0478147565109, 700.2988877412438, 702.2114697070447, 703.4512047565476, 703.1440265904007, 702.8137977726535, 702.7641523181693, 702.2908138124228, 702.0934520961528, 701.5770424677403, 700.7783736899353]"
159,B-5,18.970702947845805,19.182585034013602,"[936.2778513764345, 936.2871391917985, 940.020059493208, 942.7179262052846, 943.560962778749, 943.2408870286158, 941.5883902962735, 938.7610937505428, 936.9604846687979, 936.7664809435422, 936.6311263206126, 936.9313136054581, 936.8679701083886, 936.2593594448451, 934.6346732964325, 931.4112470966273, 921.5879713220629, 906.1962497926685, 911.9674879037389, 917.8980480226439, 926.7301493817325, 930.6807230739098]"
160,A5,19.091156462585033,19.19754143911085,"[915.3884731744174, 923.6465219161375, 924.2104420605459, 914.7214668121511, 895.1743119775897, 894.406819148073, 894.0469866470692, 892.9027286063923, 894.21233160685, 913.3642964227781, 925.5059358354056]"
161,B-5,19.182585034013602,19.381739963591066,"[942.4609309475157, 938.1532637590516, 934.4867404731361, 933.6269425183862, 936.0540815159786, 939.2757997292224, 940.415632801512, 940.3498527866817, 939.7325406347805, 938.3964510603222, 936.7531861660741, 936.0155203617182, 935.5711520824082, 935.2871612018747, 934.6070416912235, 935.445528709997, 936.6004187275381, 937.4521260633247, 937.3083562781211, 938.6660179751908]"
162,E-5,19.319002267573694,19.471772220625336,"[628.6031751689222, 625.2491016899536, 622.1679632338545, 619.9911739683298, 620.9134167252536, 622.8897367603723, 622.8696854583009, 620.3952808237896, 618.4590662708843, 619.1206819892489, 620.9676117173999, 623.2780031180029, 625.0309075566353, 625.9724511902946, 627.1644304075294, 629.9558124598395]"
163,F5,19.45251700680272,19.60528695985436,"[692.2780047489322, 692.7808007417223, 693.2596302559624, 695.3590523929341, 697.2326968815091, 697.4571294267377, 697.0669042641207, 696.9280980255711, 696.9370414545774, 696.6552581699043, 695.6598111415456, 695.6300026587683, 696.8712261566229, 697.4628063474665, 697.1749385673613, 695.2547640232215]"
164,G5,19.56571428571429,19.74167672702884,"[724.86933939251, 777.4465233010939, 779.199816017265, 782.083494326006, 784.493378616071, 786.7436411648916, 788.0748926456304, 788.1093141404547, 787.3902811205442, 786.8870207284106, 786.7647045349811, 786.6291360270177, 786.1315379673067, 785.9120478650555, 785.9855097449558, 785.6000504500566, 785.0951544763686, 784.7393731477558]"
165,B-5,19.676009070294786,19.912562358276645,"[946.4540909116876, 936.7220148805684, 931.4361315066938, 936.3050672389217, 937.3900531937593, 938.6054542365542, 938.90309057463, 938.1418977205924, 936.4658509125597, 935.148484707081, 934.9497953931166, 934.8007892808926, 935.0614346127061, 935.9646192774659, 937.1021602210744, 938.0386074778019, 938.3673463129271, 936.0632470395435, 930.1011086337405, 916.2835073605623, 902.2994154416697, 902.5134712263848, 903.2781381126408, 897.9495583573048]"
166,A5,19.797913832199548,19.927491296988283,"[921.0356645132144, 929.4164923043446, 932.7486037222022, 936.3239008749748, 937.8672360339857, 888.2828162197627, 884.9534448067463, 889.7519698664928, 894.8156833735476, 896.0883340603676, 894.9587561927103, 890.3962423646425, 889.077752388014]"
167,B-5,19.912562358276645,20.0885247995912,"[928.2780740628903, 933.2910912703123, 935.4718740875812, 935.4354743727374, 939.0306834169239, 942.3417156072038, 943.3433477339263, 942.6033683797261, 940.2913729390501, 937.576128343839, 936.463383989164, 936.3533492420736, 935.9450159416615, 935.3478169307423, 934.9383377776933, 935.6974895865131, 937.1995221150501, 937.5885937061946]"
168,A4,20.0562358276644,20.278583245504773,"[468.451979411126, 465.8250416539354, 466.19250968050335, 466.91438084518586, 463.8427230117733, 439.71047356819724, 438.78905136106664, 438.56988266797936, 438.76873232032847, 439.30266869054833, 439.22586334012885, 439.31685247255365, 439.4629328141653, 439.514509012617, 439.91804064736243, 440.4165223617231, 440.30979744706167, 440.1768022009256, 440.30888406159636, 439.5614453780205, 439.061843565243, 438.94963121262776, 439.18471263446963]"
169,C5,20.19120181405896,20.390356743636428,"[514.2147006324506, 514.0536456567658, 516.5894385101469, 519.8831199247486, 522.6379513594578, 523.5589929115654, 523.9529562200709, 523.896433674304, 524.0034650739083, 524.5231112558066, 525.4237379524033, 526.1320156182106, 526.8835055498296, 527.7961258190949, 527.7225914423433, 527.7481968548501, 527.9749510422054, 527.4905571325156, 523.5267216927762, 521.6062857612047]"
170,E-5,20.301496598639453,20.454266551691095,"[628.945173668786, 628.2196467622846, 626.1500423491043, 622.359663023182, 618.6136740221384, 616.1421456234075, 618.8761889361457, 621.3711928866787, 622.4846953387182, 622.8402480986769, 622.9855395627426, 623.0026213899889, 623.3504864702194, 623.9567129182653, 624.4915818046361, 624.7861204515356]"
171,G5,20.432108843537414,20.608071284851967,"[769.8325740930172, 774.0524819380192, 777.1653724283192, 779.6100336253917, 781.939324628063, 782.9434280236253, 783.3135687795412, 782.9514749195705, 782.9870417093409, 782.8830754323287, 782.713294858619, 782.9372867846323, 783.3054432941155, 783.5585939298454, 784.1437223165473, 784.4660735481566, 783.9041837717853, 779.6641227501199]"
172,F5,20.55401360544218,20.660398581968,"[703.320226935972, 698.316296792859, 694.351719355835, 694.8385886454603, 697.952699251333, 699.4269144409548, 699.8428951097525, 699.4505141436127, 699.4209543560141, 698.880220546136, 697.9845889613061]"
173,E-5,20.65705215419501,20.809822107246653,"[627.5581300531626, 625.5202998294053, 622.571966269503, 621.8022247520317, 620.6551975098838, 620.4741240418862, 621.9018723274272, 622.4475189876464, 622.6512124038277, 622.6981321827938, 622.957465115086, 623.2778307820082, 623.1013942774482, 623.3409764463421, 623.4616894610738, 624.4190117970021]"
174,D5,20.7978231292517,21.159325476669537,"[597.1441814978881, 603.736442673231, 596.8898191183747, 592.0629444858703, 591.1141114133346, 590.3244596130547, 589.8500141677367, 589.2300901402003, 588.7411769084174, 588.9940010671047, 588.4592247925553, 587.9754881143681, 587.8463027802541, 588.3415783341467, 587.6205242879988, 586.490921027929, 586.5737714800158, 587.7238923670417, 588.289654559434, 588.5763328705939, 587.7990123697205, 587.3666317136535, 587.3371673884429, 587.5078421882747, 587.2933410869603, 587.3174034939, 588.3704480110713, 590.4097228393607, 594.1196537386089, 599.7123597714689, 615.1006945169446, 593.5174936819878, 591.0458068762915, 591.3619854521481, 591.600300065772, 590.3884203385379, 591.4281255042233]"
175,B-4,20.924081632653056,21.141768707483,"[469.74232687936, 466.822711914441, 465.77145523763085, 465.0355213072367, 464.1058176577207, 463.85328773444076, 464.63014249758083, 466.75451625335995, 467.78141496107474, 467.98107058741743, 467.45879498339747, 466.93571763553786, 466.77493278114093, 466.3232945775734, 466.2620040015755, 467.90910977210024, 464.58778501723316, 460.0699589395771, 462.250942683315, 465.9244402787954, 467.0758031073094, 467.20739507425856]"
176,E-5,21.021315192743767,21.1508926575325,"[589.5399004560893, 599.5431197798134, 598.4998299283735, 592.7236469850344, 591.5629920738247, 602.9045425923794, 614.0303330151637, 619.6791347948284, 621.9005089373171, 620.4743951125214, 622.3958448505025, 624.6762924842438, 623.4605206032326]"
177,B-4,21.141768707483,21.29453866053464,"[469.1732167579164, 466.57620109524055, 464.6710441494122, 461.5008086834919, 459.6517007028726, 459.98645803488546, 462.90555581151057, 466.1489021486648, 467.85253758839923, 468.1909676640944, 468.40554957528695, 468.477078535775, 468.10359362243383, 468.5470901906608, 469.0007408989058, 469.12633857194004]"
178,F5,21.275283446712013,21.381668423237837,"[681.0956098322979, 691.2553399745535, 692.434883023647, 693.343005427027, 696.6251247250119, 698.6860078959, 699.4909389063403, 699.6944297109927, 699.374068299108, 698.5811940169592, 698.4323116395508]"
179,A-4,21.373968253968254,21.526738207019896,"[419.64944887732383, 418.71212527354174, 416.3215034617295, 412.63813988941183, 411.0844541253301, 411.1327387808734, 410.90552356982107, 410.5143029949824, 410.58296035759923, 410.4857506140643, 410.05947304162294, 409.6724041091002, 409.22469230035296, 409.0872358752424, 408.68802884860145, 407.4661655483818]"
180,G4,21.469750566893424,21.668905496470884,"[395.12990774336396, 401.98285277014514, 403.3868032691405, 404.27078576848965, 401.277467868913, 396.19259098272414, 391.9930832544551, 389.137706917046, 388.53390244974804, 389.2497085985708, 389.9196460184734, 390.43966263549527, 391.1057000763934, 391.17144694660897, 391.5461708801846, 392.3086295186627, 393.004354670853, 393.66608427031144, 394.95657142557036, 395.96565715083796]"
181,A4,21.59891156462585,21.798066494203315,"[449.7782055958629, 451.12044075898547, 451.6107309055715, 439.80926820220196, 436.6448637047597, 437.21067140414436, 438.7792403566047, 440.0751348390585, 440.7532072446381, 441.1149300779197, 440.5021465781118, 439.6506179932022, 438.71834815876366, 438.6458597370048, 439.28482734085713, 441.37072828373164, 450.1069008015952, 462.73802073042424, 464.81895592144167, 463.48704304739067]"
182,B-4,21.733877551020413,21.88664750407205,"[456.613489842459, 457.5490502102508, 460.55982984177047, 464.0000906242438, 466.1421397514355, 466.8753635732515, 467.029353308888, 468.2236948765589, 468.4134083279138, 466.6029883109569, 464.665335682051, 463.6452284010417, 463.16276590404436, 463.32155209318296, 463.51519518447793, 463.1025359950469]"
183,D4,21.822403628117915,21.951981092906646,"[301.9943094677512, 298.0223528497515, 293.9301019513568, 288.87356326089724, 291.0018587951884, 293.0355934333703, 293.5852187767474, 293.6577716549046, 293.9706364556762, 294.16514481141076, 293.7719263089189, 292.7921436994223, 290.69944926624663]"
184,C4,21.947694633408922,22.216427027775122,"[257.55918133119627, 258.80415351854185, 258.28136358676494, 259.16878229476646, 261.26305560164815, 262.34535265858676, 262.9989223971433, 263.5422256878495, 264.2024298360822, 264.94759236473806, 265.3718874418603, 265.45086781582063, 265.4135052816761, 264.9833060467121, 265.0594565218748, 265.62951592900004, 265.49466226878303, 265.12530259674173, 264.7305233824155, 264.0935231001523, 263.57501193583664, 263.34459662648817, 263.21559313788646, 262.70859095184, 262.53389769261963, 262.96156069820165, 263.8990340057934]"
185,A4,22.034285714285716,22.279825620388998,"[464.21352093275203, 444.9455417038243, 444.0892151156856, 444.5990291797844, 441.73721916559737, 439.6052414521494, 439.81331339041367, 440.9173713254431, 441.6385898822614, 441.9055809758946, 441.9569271069403, 441.7514944456308, 441.06138542020324, 440.44500991302755, 439.9517558930159, 439.8706405756412, 441.0320305039371, 442.0017092072098, 442.0198678166085, 442.90465457232585, 444.0227970356215, 447.309894500704, 453.5326743914987, 460.881142340373, 464.0641448702703]"
186,B-3,22.20553287981859,22.358302832870237,"[234.51662558731087, 231.91884772689684, 232.2147823640143, 231.22178952568717, 231.79791999078031, 232.32949723802943, 233.2376673302642, 234.18362798472995, 234.1275979753155, 233.4070906660931, 232.5025604384504, 231.66350966389655, 231.00739466411935, 229.58187858481648, 227.7909640608595, 224.6133203443786]"
187,D4,22.312925170068027,22.465695123119673,"[292.6602774514855, 289.08060947965294, 290.64444747979576, 290.4850147847749, 291.70019135279614, 293.1790666899718, 293.5735893595906, 292.9504735044977, 292.18344125048714, 292.5213215104576, 293.73614488878064, 294.4790784599374, 294.56540746832684, 292.9984435232564, 290.1480538702634, 286.84667324147784]"
188,C4,22.452244897959183,22.65139982753665,"[265.85313346613225, 262.525930097335, 262.4930325191049, 262.6416809226156, 262.85032673898394, 263.1225186155495, 263.2751880540167, 263.4737586594087, 263.9572996010616, 263.69015992418275, 263.3402702986103, 263.0650093086539, 262.6446898816091, 262.2802548731372, 261.85614526354595, 261.436701042726, 261.1461963088517, 261.1492719106193, 261.2524547727008, 262.07895022453664]"
189,B-3,22.5601209372638,22.64331342552671,"[237.2304716335605, 234.79803778683606, 233.34280237703234, 232.58735743976754, 232.17332186916977, 232.62052230499054, 233.14204961172032, 233.50978658969444, 234.28599875886835]"
190,A3,22.62639455782313,22.915192743764173,"[232.6481339408701, 232.19303819307999, 231.5222881275271, 230.3795676428091, 228.57181725008186, 227.3015088993571, 225.78262401377208, 224.198119965152, 222.52834329292108, 221.63599955356784, 221.54652046917522, 222.0613548642919, 222.12579448320454, 221.9261951519709, 221.37000230927197, 221.55389876177279, 222.8992821378425, 223.71222181008278, 222.46714748747826, 221.45263811527377, 221.2358605482962, 221.3317469185192, 221.4776327626215, 221.6369921070857, 221.00622210309055, 220.60975420475825, 220.35685590840671, 220.7979437289801, 221.78365407934808]"
191,G3,22.743945578231287,22.91990801954584,"[215.38228891415588, 213.14524925385467, 195.7002755687444, 196.3023801585126, 196.8208448864383, 195.82031120578702, 195.63104858066748, 195.85554043429, 196.08898338469407, 196.43618377791782, 196.5336360801911, 196.4524051416943, 196.61963883492393, 196.76748697827605, 196.75727173906935, 196.60577343327716, 195.96495845988986, 195.0567567686032]"
192,A3,22.915192743764173,23.09115518507873,"[218.69676068418772, 217.44579663062854, 216.90248897470298, 217.6313464695168, 218.996157151913, 220.32092135416957, 221.3002750214672, 221.80685462423162, 221.86331694858399, 221.6998754675093, 221.7403871475733, 221.63785037689107, 221.4356233746491, 220.99506497564747, 220.4696235329696, 220.37742635599895, 220.69442496675762, 221.09178778085516]"
193,G4,23.069024943310648,23.22179489636229,"[391.4162761548951, 387.9063734646249, 389.4524175972304, 390.1763182442286, 390.829113921263, 391.061923612295, 390.67472447519526, 390.4601959937045, 390.56109292870616, 391.00497501766347, 391.1491788116281, 391.14603489237277, 390.4123215388841, 389.2436561299946, 387.459463274478, 386.4246367363447]"
194,F#4,23.199637188208612,23.35240714126025,"[376.88553181201064, 372.44982156677713, 371.02733879760194, 371.3405843932992, 372.4500398798863, 373.6821103580956, 373.1559681752876, 371.37933015937307, 371.1221186754552, 372.8302674722296, 373.7053800261507, 373.4716587147082, 373.0486808758994, 373.9112246746571, 378.2332578905996, 381.95053389124723]"
195,E4,23.30993197278912,23.439509437577854,"[330.50993866087225, 331.0705342644943, 332.04652950288045, 332.0051754733772, 330.91562761360757, 330.08760641766764, 330.51536497494845, 330.79573764112496, 330.83381140776555, 330.86292337023303, 330.8430830745425, 330.659043882976, 330.21535950747483]"
196,D4,23.417324263038548,23.570094216090194,"[293.0752917175056, 294.72595326884857, 295.17260695318504, 294.878531726018, 293.0034220876196, 292.7611670494278, 293.37241821813336, 293.5999557015562, 293.4840719236016, 293.39093989975373, 293.3281829636633, 293.54486323363346, 293.5136081601344, 293.0913678695688, 292.1291659674739, 291.53178648601363]"
197,C5,23.54938775510204,23.794927661205325,"[522.9586409812819, 521.2271226590469, 517.1076228070336, 516.6026794155762, 517.9083986167857, 519.4443626325402, 521.6930434681296, 523.2779942755717, 524.4292701360274, 525.1143023916788, 525.7158427567123, 526.1524507934608, 527.1659447588568, 527.4895915747264, 526.2503998014198, 524.8879324225991, 522.0199104227852, 519.0752642032122, 521.8327078738251, 522.3596504903654, 521.4130612536421, 521.658729662507, 522.9525427640709, 524.9917672633015, 527.898430960844]"
198,B-4,23.66984126984127,23.79941873463,"[494.0171088574519, 487.9025893660861, 476.42236519770347, 472.2832438325365, 471.1565104179545, 469.48356700033224, 469.1560983986099, 469.7759766713252, 469.9896604713521, 469.94568566422487, 469.2991244562106, 468.09837084611496, 467.6227037342258]"
199,A4,23.77650793650793,23.952470377822486,"[461.71901016748797, 463.28967081635875, 463.887626898742, 463.5905929253569, 455.0656564807338, 446.2101245353282, 444.20866623763834, 443.83400662902125, 443.83028325679555, 444.1357865830546, 444.8241893355779, 445.41125319191343, 445.62372537240583, 444.85647755302705, 443.620212201885, 443.42150648196844, 444.9508709541545, 446.9312737699943]"
200,G4,23.906394557823127,24.059164510874766,"[399.5543411518104, 402.0346463734427, 399.93336038340004, 396.5191411987904, 394.9155289673365, 393.9396176521982, 393.6102636016141, 393.83950746513557, 394.2167353115299, 394.3254229469141, 394.1940827533619, 393.5030510687421, 392.6216872082217, 391.51828475461565, 390.95801380756825, 391.8496323548178]"
201,F5,24.025396825396825,24.154974290185557,"[687.3635488681202, 689.6362779619288, 695.1869177523781, 698.3159554835568, 699.3920358751046, 699.8766090145444, 700.0826697475417, 700.1360965491773, 700.2786375452633, 700.8299281116169, 701.1792003344158, 701.0293605884659, 699.933008367961]"
202,E5,24.14149659863945,24.271074063428177,"[692.8907225507738, 694.2812550333392, 694.1595066112773, 689.9354729882812, 672.8889421918676, 665.9856018867708, 664.9914814541871, 664.3878789158852, 664.6500454508559, 664.4780184479306, 663.7732607849729, 664.101753855394, 664.4486460187426]"
203,D5,24.26195011337868,24.414720066430327,"[577.4816771066755, 583.7079970760216, 584.9779600961238, 584.9274011254233, 585.2714599062335, 586.3088567337705, 587.4629791318979, 588.5633689590895, 588.6214578704157, 588.0317714185481, 587.027115670578, 584.2765768820658, 579.9564074463619, 574.039938814375, 563.007062701336, 553.5805879596371]"
204,C#5,24.362086167800456,24.584433585640827,"[575.2622436567184, 575.4699006090754, 573.7025868930572, 567.0760451141008, 557.1050213220898, 552.2585994295349, 553.8935373347904, 557.7064968584226, 562.7789057704659, 563.7094926516991, 562.4572473709497, 561.3065342714871, 560.5827868765631, 559.0781730229828, 557.8174928993143, 557.061612828059, 556.7711249015322, 556.0126690796715, 554.6030762223452, 553.6589417081224, 553.6069683888657, 554.9103870159067, 555.989234853275]"
205,B-5,24.514467120181408,24.64404458497014,"[938.3600653342597, 933.2230386955714, 928.1325856184167, 911.5804227293814, 908.7963480785878, 913.8427571527475, 919.5382758677331, 924.2121478619997, 926.8649949217842, 929.1442403333139, 930.4244569914317, 931.9404649699109, 933.1997404905417]"
